index,file_name,subject_ID,orientation,orientation_category,test_group_criteria,test_group_classification
2248,N60161_dwi_mask_OF_prepped_PSL.nii.gz,N60161,PSL,15,0.175385741,0
2249,N60161_dwi_mask_OF_prepped_RAS.nii.gz,N60161,RAS,16,0.65887728,0
2250,N60161_dwi_mask_OF_prepped_RIA.nii.gz,N60161,RIA,17,0.495165961,0
2251,N60161_dwi_mask_OF_prepped_RPI.nii.gz,N60161,RPI,18,0.666913215,0
2252,N60161_dwi_mask_OF_prepped_RSP.nii.gz,N60161,RSP,19,0.770191189,0
2253,N60161_dwi_mask_OF_prepped_SAL.nii.gz,N60161,SAL,20,0.611945007,0
2254,N60161_dwi_mask_OF_prepped_SLP.nii.gz,N60161,SLP,21,0.953310419,0
2255,N60161_dwi_mask_OF_prepped_SPR.nii.gz,N60161,SPR,22,0.795365612,0
2256,N60161_dwi_mask_OF_prepped_SRA.nii.gz,N60161,SRA,23,0.464666979,0
2257,N60163_dwi_mask_OF_prepped_AIL.nii.gz,N60163,AIL,0,0.902090525,0
2258,N60163_dwi_mask_OF_prepped_ALS.nii.gz,N60163,ALS,1,0.93633418,0
2259,N60163_dwi_mask_OF_prepped_ARI.nii.gz,N60163,ARI,2,0.669297046,0
2260,N60163_dwi_mask_OF_prepped_ASR.nii.gz,N60163,ASR,3,0.678543264,0
2261,N60163_dwi_mask_OF_prepped_IAR.nii.gz,N60163,IAR,4,0.492080334,0
2262,N60163_dwi_mask_OF_prepped_ILA.nii.gz,N60163,ILA,5,0.821512054,0
2263,N60163_dwi_mask_OF_prepped_IPL.nii.gz,N60163,IPL,6,0.743593823,0
2264,N60163_dwi_mask_OF_prepped_IRP.nii.gz,N60163,IRP,7,0.814481522,0
2265,N60163_dwi_mask_OF_prepped_LAI.nii.gz,N60163,LAI,8,0.410205378,0
2266,N60163_dwi_mask_OF_prepped_LIP.nii.gz,N60163,LIP,9,0.281771443,0
2267,N60163_dwi_mask_OF_prepped_LPS.nii.gz,N60163,LPS,10,0.40501282,0
2268,N60163_dwi_mask_OF_prepped_LSA.nii.gz,N60163,LSA,11,0.998785871,0
2269,N60163_dwi_mask_OF_prepped_PIR.nii.gz,N60163,PIR,12,0.980785019,0
2270,N60163_dwi_mask_OF_prepped_PLI.nii.gz,N60163,PLI,13,0.753460537,0
2271,N60163_dwi_mask_OF_prepped_PRS.nii.gz,N60163,PRS,14,0.454941691,0
2272,N60163_dwi_mask_OF_prepped_PSL.nii.gz,N60163,PSL,15,0.615337166,0
2273,N60163_dwi_mask_OF_prepped_RAS.nii.gz,N60163,RAS,16,0.2180682,0
2274,N60163_dwi_mask_OF_prepped_RIA.nii.gz,N60163,RIA,17,0.432367551,0
2275,N60163_dwi_mask_OF_prepped_RPI.nii.gz,N60163,RPI,18,0.062332585,0
2276,N60163_dwi_mask_OF_prepped_RSP.nii.gz,N60163,RSP,19,0.371278568,0
2277,N60163_dwi_mask_OF_prepped_SAL.nii.gz,N60163,SAL,20,0.556470619,0
2278,N60163_dwi_mask_OF_prepped_SLP.nii.gz,N60163,SLP,21,0.772130464,0
2279,N60163_dwi_mask_OF_prepped_SPR.nii.gz,N60163,SPR,22,0.511530699,0
2280,N60163_dwi_mask_OF_prepped_SRA.nii.gz,N60163,SRA,23,0.465466805,0
2281,N60167_dwi_mask_OF_prepped_AIL.nii.gz,N60167,AIL,0,0.883592238,0
2282,N60167_dwi_mask_OF_prepped_ALS.nii.gz,N60167,ALS,1,0.343367193,0
2283,N60167_dwi_mask_OF_prepped_ARI.nii.gz,N60167,ARI,2,0.616506814,0
2284,N60167_dwi_mask_OF_prepped_ASR.nii.gz,N60167,ASR,3,0.739063174,0
2285,N60167_dwi_mask_OF_prepped_IAR.nii.gz,N60167,IAR,4,0.598866441,0
2286,N60167_dwi_mask_OF_prepped_ILA.nii.gz,N60167,ILA,5,0.891632438,0
2287,N60167_dwi_mask_OF_prepped_IPL.nii.gz,N60167,IPL,6,0.282265692,0
2288,N60167_dwi_mask_OF_prepped_IRP.nii.gz,N60167,IRP,7,0.161375858,0
2289,N60167_dwi_mask_OF_prepped_LAI.nii.gz,N60167,LAI,8,0.974085702,0
2290,N60167_dwi_mask_OF_prepped_LIP.nii.gz,N60167,LIP,9,0.954225066,0
2291,N60167_dwi_mask_OF_prepped_LPS.nii.gz,N60167,LPS,10,0.917470759,0
2292,N60167_dwi_mask_OF_prepped_LSA.nii.gz,N60167,LSA,11,0.507922163,0
2293,N60167_dwi_mask_OF_prepped_PIR.nii.gz,N60167,PIR,12,0.161174781,0
2294,N60167_dwi_mask_OF_prepped_PLI.nii.gz,N60167,PLI,13,0.672228994,0
2295,N60167_dwi_mask_OF_prepped_PRS.nii.gz,N60167,PRS,14,0.97611994,0
2296,N60167_dwi_mask_OF_prepped_PSL.nii.gz,N60167,PSL,15,0.901120846,0
2297,N60167_dwi_mask_OF_prepped_RAS.nii.gz,N60167,RAS,16,0.263080463,0
2298,N60167_dwi_mask_OF_prepped_RIA.nii.gz,N60167,RIA,17,0.339164305,0
2299,N60167_dwi_mask_OF_prepped_RPI.nii.gz,N60167,RPI,18,0.285964487,0
2300,N60167_dwi_mask_OF_prepped_RSP.nii.gz,N60167,RSP,19,0.118934537,0
2301,N60167_dwi_mask_OF_prepped_SAL.nii.gz,N60167,SAL,20,0.027907807,0
2302,N60167_dwi_mask_OF_prepped_SLP.nii.gz,N60167,SLP,21,0.070860373,0
2303,N60167_dwi_mask_OF_prepped_SPR.nii.gz,N60167,SPR,22,0.901748142,0
2304,N60167_dwi_mask_OF_prepped_SRA.nii.gz,N60167,SRA,23,0.781507597,0
2305,N60169_dwi_mask_OF_prepped_AIL.nii.gz,N60169,AIL,0,0.279041459,0
2306,N60169_dwi_mask_OF_prepped_ALS.nii.gz,N60169,ALS,1,0.441084421,0
2307,N60169_dwi_mask_OF_prepped_ARI.nii.gz,N60169,ARI,2,0.447335553,0
2308,N60169_dwi_mask_OF_prepped_ASR.nii.gz,N60169,ASR,3,0.767087605,0
2309,N60169_dwi_mask_OF_prepped_IAR.nii.gz,N60169,IAR,4,0.666147418,0
2310,N60169_dwi_mask_OF_prepped_ILA.nii.gz,N60169,ILA,5,0.939806792,0
2311,N60169_dwi_mask_OF_prepped_IPL.nii.gz,N60169,IPL,6,0.167326501,0
2312,N60169_dwi_mask_OF_prepped_IRP.nii.gz,N60169,IRP,7,0.393685915,0
2313,N60169_dwi_mask_OF_prepped_LAI.nii.gz,N60169,LAI,8,0.855830827,0
2314,N60169_dwi_mask_OF_prepped_LIP.nii.gz,N60169,LIP,9,0.176487971,0
2315,N60169_dwi_mask_OF_prepped_LPS.nii.gz,N60169,LPS,10,0.0865828,0
2316,N60169_dwi_mask_OF_prepped_LSA.nii.gz,N60169,LSA,11,0.949190892,0
2317,N60169_dwi_mask_OF_prepped_PIR.nii.gz,N60169,PIR,12,0.302017445,0
2318,N60169_dwi_mask_OF_prepped_PLI.nii.gz,N60169,PLI,13,0.449580951,0
2319,N60169_dwi_mask_OF_prepped_PRS.nii.gz,N60169,PRS,14,0.259091432,0
2320,N60169_dwi_mask_OF_prepped_PSL.nii.gz,N60169,PSL,15,0.229295989,0
2321,N60169_dwi_mask_OF_prepped_RAS.nii.gz,N60169,RAS,16,0.998289425,0
2322,N60169_dwi_mask_OF_prepped_RIA.nii.gz,N60169,RIA,17,0.691923166,0
2323,N60169_dwi_mask_OF_prepped_RPI.nii.gz,N60169,RPI,18,0.237243712,0
2324,N60169_dwi_mask_OF_prepped_RSP.nii.gz,N60169,RSP,19,0.272477496,0
2325,N60169_dwi_mask_OF_prepped_SAL.nii.gz,N60169,SAL,20,0.389024955,0
2326,N60169_dwi_mask_OF_prepped_SLP.nii.gz,N60169,SLP,21,0.313747271,0
2327,N60169_dwi_mask_OF_prepped_SPR.nii.gz,N60169,SPR,22,0.711465206,0
2328,N60169_dwi_mask_OF_prepped_SRA.nii.gz,N60169,SRA,23,0.489486148,0
2329,N60188_dwi_mask_OF_prepped_AIL.nii.gz,N60188,AIL,0,0.225266691,0
2330,N60188_dwi_mask_OF_prepped_ALS.nii.gz,N60188,ALS,1,0.170883439,0
2331,N60188_dwi_mask_OF_prepped_ARI.nii.gz,N60188,ARI,2,0.835095724,0
2332,N60188_dwi_mask_OF_prepped_ASR.nii.gz,N60188,ASR,3,0.549192664,0
2333,N60188_dwi_mask_OF_prepped_IAR.nii.gz,N60188,IAR,4,0.936869411,0
2334,N60188_dwi_mask_OF_prepped_ILA.nii.gz,N60188,ILA,5,0.703087658,0
2335,N60188_dwi_mask_OF_prepped_IPL.nii.gz,N60188,IPL,6,0.689867426,0
2336,N60188_dwi_mask_OF_prepped_IRP.nii.gz,N60188,IRP,7,0.00978924,0
2337,N60188_dwi_mask_OF_prepped_LAI.nii.gz,N60188,LAI,8,0.11873992,0
2338,N60188_dwi_mask_OF_prepped_LIP.nii.gz,N60188,LIP,9,0.546355713,0
2339,N60188_dwi_mask_OF_prepped_LPS.nii.gz,N60188,LPS,10,0.615834465,0
2340,N60188_dwi_mask_OF_prepped_LSA.nii.gz,N60188,LSA,11,0.086339791,0
2341,N60188_dwi_mask_OF_prepped_PIR.nii.gz,N60188,PIR,12,0.517095339,0
2342,N60188_dwi_mask_OF_prepped_PLI.nii.gz,N60188,PLI,13,0.113196524,0
2343,N60188_dwi_mask_OF_prepped_PRS.nii.gz,N60188,PRS,14,0.004130643,0
2344,N60188_dwi_mask_OF_prepped_PSL.nii.gz,N60188,PSL,15,0.890416246,0
2345,N60188_dwi_mask_OF_prepped_RAS.nii.gz,N60188,RAS,16,0.293064045,0
2346,N60188_dwi_mask_OF_prepped_RIA.nii.gz,N60188,RIA,17,0.439086952,0
2347,N60188_dwi_mask_OF_prepped_RPI.nii.gz,N60188,RPI,18,0.394964286,0
2348,N60188_dwi_mask_OF_prepped_RSP.nii.gz,N60188,RSP,19,0.844351844,0
2349,N60188_dwi_mask_OF_prepped_SAL.nii.gz,N60188,SAL,20,0.046358477,0
2350,N60188_dwi_mask_OF_prepped_SLP.nii.gz,N60188,SLP,21,0.591809264,0
2351,N60188_dwi_mask_OF_prepped_SPR.nii.gz,N60188,SPR,22,0.806748579,0
2352,N60188_dwi_mask_OF_prepped_SRA.nii.gz,N60188,SRA,23,0.179281394,0
2353,N60190_dwi_mask_OF_prepped_AIL.nii.gz,N60190,AIL,0,0.933060049,1
2354,N60190_dwi_mask_OF_prepped_ALS.nii.gz,N60190,ALS,1,0.009164981,1
2355,N60190_dwi_mask_OF_prepped_ARI.nii.gz,N60190,ARI,2,0.855993542,1
2356,N60190_dwi_mask_OF_prepped_ASR.nii.gz,N60190,ASR,3,0.258888057,1
2357,N60190_dwi_mask_OF_prepped_IAR.nii.gz,N60190,IAR,4,0.866049059,1
2358,N60190_dwi_mask_OF_prepped_ILA.nii.gz,N60190,ILA,5,0.809983392,1
2359,N60190_dwi_mask_OF_prepped_IPL.nii.gz,N60190,IPL,6,0.469920936,1
2360,N60190_dwi_mask_OF_prepped_IRP.nii.gz,N60190,IRP,7,0.419059124,1
2361,N60190_dwi_mask_OF_prepped_LAI.nii.gz,N60190,LAI,8,0.319950694,1
2362,N60190_dwi_mask_OF_prepped_LIP.nii.gz,N60190,LIP,9,0.612719584,1
2363,N60190_dwi_mask_OF_prepped_LPS.nii.gz,N60190,LPS,10,0.829039995,1
2364,N60190_dwi_mask_OF_prepped_LSA.nii.gz,N60190,LSA,11,0.750152436,1
2365,N60190_dwi_mask_OF_prepped_PIR.nii.gz,N60190,PIR,12,0.189969491,1
2366,N60190_dwi_mask_OF_prepped_PLI.nii.gz,N60190,PLI,13,0.847242762,1
2367,N60190_dwi_mask_OF_prepped_PRS.nii.gz,N60190,PRS,14,0.868930354,1
2368,N60190_dwi_mask_OF_prepped_PSL.nii.gz,N60190,PSL,15,0.077018994,1
2369,N60190_dwi_mask_OF_prepped_RAS.nii.gz,N60190,RAS,16,0.005859094,1
2370,N60190_dwi_mask_OF_prepped_RIA.nii.gz,N60190,RIA,17,0.218130511,1
2371,N60190_dwi_mask_OF_prepped_RPI.nii.gz,N60190,RPI,18,0.88139798,1
2372,N60190_dwi_mask_OF_prepped_RSP.nii.gz,N60190,RSP,19,0.290031715,1
2373,N60190_dwi_mask_OF_prepped_SAL.nii.gz,N60190,SAL,20,0.308930376,1
2374,N60190_dwi_mask_OF_prepped_SLP.nii.gz,N60190,SLP,21,0.917740368,1
2375,N60190_dwi_mask_OF_prepped_SPR.nii.gz,N60190,SPR,22,0.343107045,1
2376,N60190_dwi_mask_OF_prepped_SRA.nii.gz,N60190,SRA,23,0.316266967,1
2377,N60192_dwi_mask_OF_prepped_AIL.nii.gz,N60192,AIL,0,0.591069599,0
2378,N60192_dwi_mask_OF_prepped_ALS.nii.gz,N60192,ALS,1,0.332536633,0
2379,N60192_dwi_mask_OF_prepped_ARI.nii.gz,N60192,ARI,2,0.09475103,0
2380,N60192_dwi_mask_OF_prepped_ASR.nii.gz,N60192,ASR,3,0.846068449,0
2381,N60192_dwi_mask_OF_prepped_IAR.nii.gz,N60192,IAR,4,0.062545616,0
2382,N60192_dwi_mask_OF_prepped_ILA.nii.gz,N60192,ILA,5,0.83849539,0
2383,N60192_dwi_mask_OF_prepped_IPL.nii.gz,N60192,IPL,6,0.453281531,0
2384,N60192_dwi_mask_OF_prepped_IRP.nii.gz,N60192,IRP,7,0.843169691,0
2385,N60192_dwi_mask_OF_prepped_LAI.nii.gz,N60192,LAI,8,0.428428035,0
2386,N60192_dwi_mask_OF_prepped_LIP.nii.gz,N60192,LIP,9,0.881920905,0
2387,N60192_dwi_mask_OF_prepped_LPS.nii.gz,N60192,LPS,10,0.067164965,0
2388,N60192_dwi_mask_OF_prepped_LSA.nii.gz,N60192,LSA,11,0.583567371,0
2389,N60192_dwi_mask_OF_prepped_PIR.nii.gz,N60192,PIR,12,0.246652109,0
2390,N60192_dwi_mask_OF_prepped_PLI.nii.gz,N60192,PLI,13,0.189833694,0
2391,N60192_dwi_mask_OF_prepped_PRS.nii.gz,N60192,PRS,14,0.937263342,0
2392,N60192_dwi_mask_OF_prepped_PSL.nii.gz,N60192,PSL,15,0.682878251,0
2393,N60192_dwi_mask_OF_prepped_RAS.nii.gz,N60192,RAS,16,0.368980099,0
2394,N60192_dwi_mask_OF_prepped_RIA.nii.gz,N60192,RIA,17,0.486064122,0
2395,N60192_dwi_mask_OF_prepped_RPI.nii.gz,N60192,RPI,18,0.129715452,0
2396,N60192_dwi_mask_OF_prepped_RSP.nii.gz,N60192,RSP,19,0.275720056,0
2397,N60192_dwi_mask_OF_prepped_SAL.nii.gz,N60192,SAL,20,0.747266752,0
2398,N60192_dwi_mask_OF_prepped_SLP.nii.gz,N60192,SLP,21,0.368089674,0
2399,N60192_dwi_mask_OF_prepped_SPR.nii.gz,N60192,SPR,22,0.4516439,0
2400,N60192_dwi_mask_OF_prepped_SRA.nii.gz,N60192,SRA,23,0.061831674,0
2401,N60194_dwi_mask_OF_prepped_AIL.nii.gz,N60194,AIL,0,0.826811256,0
2402,N60194_dwi_mask_OF_prepped_ALS.nii.gz,N60194,ALS,1,0.634204572,0
2403,N60194_dwi_mask_OF_prepped_ARI.nii.gz,N60194,ARI,2,0.312454676,0
2404,N60194_dwi_mask_OF_prepped_ASR.nii.gz,N60194,ASR,3,0.925120574,0
2405,N60194_dwi_mask_OF_prepped_IAR.nii.gz,N60194,IAR,4,0.242347541,0
2406,N60194_dwi_mask_OF_prepped_ILA.nii.gz,N60194,ILA,5,0.876544797,0
2407,N60194_dwi_mask_OF_prepped_IPL.nii.gz,N60194,IPL,6,0.167431169,0
2408,N60194_dwi_mask_OF_prepped_IRP.nii.gz,N60194,IRP,7,0.795917875,0
2409,N60194_dwi_mask_OF_prepped_LAI.nii.gz,N60194,LAI,8,0.518666731,0
2410,N60194_dwi_mask_OF_prepped_LIP.nii.gz,N60194,LIP,9,0.175727312,0
2411,N60194_dwi_mask_OF_prepped_LPS.nii.gz,N60194,LPS,10,0.688039962,0
2412,N60194_dwi_mask_OF_prepped_LSA.nii.gz,N60194,LSA,11,0.381957991,0
2413,N60194_dwi_mask_OF_prepped_PIR.nii.gz,N60194,PIR,12,0.863255547,0
2414,N60194_dwi_mask_OF_prepped_PLI.nii.gz,N60194,PLI,13,0.692398652,0
2415,N60194_dwi_mask_OF_prepped_PRS.nii.gz,N60194,PRS,14,0.457035121,0
2416,N60194_dwi_mask_OF_prepped_PSL.nii.gz,N60194,PSL,15,0.321052561,0
2417,N60194_dwi_mask_OF_prepped_RAS.nii.gz,N60194,RAS,16,0.076087386,0
2418,N60194_dwi_mask_OF_prepped_RIA.nii.gz,N60194,RIA,17,0.879807146,0
2419,N60194_dwi_mask_OF_prepped_RPI.nii.gz,N60194,RPI,18,0.708160749,0
2420,N60194_dwi_mask_OF_prepped_RSP.nii.gz,N60194,RSP,19,0.982214061,0
2421,N60194_dwi_mask_OF_prepped_SAL.nii.gz,N60194,SAL,20,0.178028214,0
2422,N60194_dwi_mask_OF_prepped_SLP.nii.gz,N60194,SLP,21,0.291047639,0
2423,N60194_dwi_mask_OF_prepped_SPR.nii.gz,N60194,SPR,22,0.004555625,0
2424,N60194_dwi_mask_OF_prepped_SRA.nii.gz,N60194,SRA,23,0.461204658,0
2425,N60198_dwi_mask_OF_prepped_AIL.nii.gz,N60198,AIL,0,0.049394479,0
2426,N60198_dwi_mask_OF_prepped_ALS.nii.gz,N60198,ALS,1,0.765206227,0
2427,N60198_dwi_mask_OF_prepped_ARI.nii.gz,N60198,ARI,2,0.866919842,0
2428,N60198_dwi_mask_OF_prepped_ASR.nii.gz,N60198,ASR,3,0.118215901,0
2429,N60198_dwi_mask_OF_prepped_IAR.nii.gz,N60198,IAR,4,0.207952986,0
2430,N60198_dwi_mask_OF_prepped_ILA.nii.gz,N60198,ILA,5,0.988329596,0
2431,N60198_dwi_mask_OF_prepped_IPL.nii.gz,N60198,IPL,6,0.078340233,0
2432,N60198_dwi_mask_OF_prepped_IRP.nii.gz,N60198,IRP,7,0.163385485,0
2433,N60198_dwi_mask_OF_prepped_LAI.nii.gz,N60198,LAI,8,0.199259639,0
2434,N60198_dwi_mask_OF_prepped_LIP.nii.gz,N60198,LIP,9,0.377697545,0
2435,N60198_dwi_mask_OF_prepped_LPS.nii.gz,N60198,LPS,10,0.647986775,0
2436,N60198_dwi_mask_OF_prepped_LSA.nii.gz,N60198,LSA,11,0.485366395,0
2437,N60198_dwi_mask_OF_prepped_PIR.nii.gz,N60198,PIR,12,0.719911724,0
2438,N60198_dwi_mask_OF_prepped_PLI.nii.gz,N60198,PLI,13,0.312468652,0
2439,N60198_dwi_mask_OF_prepped_PRS.nii.gz,N60198,PRS,14,0.882453155,0
2440,N60198_dwi_mask_OF_prepped_PSL.nii.gz,N60198,PSL,15,0.111546581,0
2441,N60198_dwi_mask_OF_prepped_RAS.nii.gz,N60198,RAS,16,0.239101922,0
2442,N60198_dwi_mask_OF_prepped_RIA.nii.gz,N60198,RIA,17,0.088188696,0
2443,N60198_dwi_mask_OF_prepped_RPI.nii.gz,N60198,RPI,18,0.342537918,0
2444,N60198_dwi_mask_OF_prepped_RSP.nii.gz,N60198,RSP,19,0.65183792,0
2445,N60198_dwi_mask_OF_prepped_SAL.nii.gz,N60198,SAL,20,0.68134309,0
2446,N60198_dwi_mask_OF_prepped_SLP.nii.gz,N60198,SLP,21,0.975561008,0
2447,N60198_dwi_mask_OF_prepped_SPR.nii.gz,N60198,SPR,22,0.065919868,0
2448,N60198_dwi_mask_OF_prepped_SRA.nii.gz,N60198,SRA,23,0.869872506,0
2449,N60200_dwi_mask_OF_prepped_AIL.nii.gz,N60200,AIL,0,0.288965421,0
2450,N60200_dwi_mask_OF_prepped_ALS.nii.gz,N60200,ALS,1,0.418245871,0
2451,N60200_dwi_mask_OF_prepped_ARI.nii.gz,N60200,ARI,2,0.170749482,0
2452,N60200_dwi_mask_OF_prepped_ASR.nii.gz,N60200,ASR,3,0.760251822,0
2453,N60200_dwi_mask_OF_prepped_IAR.nii.gz,N60200,IAR,4,0.605747306,0
2454,N60200_dwi_mask_OF_prepped_ILA.nii.gz,N60200,ILA,5,0.432761059,0
2455,N60200_dwi_mask_OF_prepped_IPL.nii.gz,N60200,IPL,6,0.191788643,0
2456,N60200_dwi_mask_OF_prepped_IRP.nii.gz,N60200,IRP,7,0.860971964,0
2457,N60200_dwi_mask_OF_prepped_LAI.nii.gz,N60200,LAI,8,0.816365571,0
2458,N60200_dwi_mask_OF_prepped_LIP.nii.gz,N60200,LIP,9,0.31535291,0
2459,N60200_dwi_mask_OF_prepped_LPS.nii.gz,N60200,LPS,10,0.257131579,0
2460,N60200_dwi_mask_OF_prepped_LSA.nii.gz,N60200,LSA,11,0.425678391,0
2461,N60200_dwi_mask_OF_prepped_PIR.nii.gz,N60200,PIR,12,0.511875137,0
2462,N60200_dwi_mask_OF_prepped_PLI.nii.gz,N60200,PLI,13,0.326708912,0
2463,N60200_dwi_mask_OF_prepped_PRS.nii.gz,N60200,PRS,14,0.05561755,0
2464,N60200_dwi_mask_OF_prepped_PSL.nii.gz,N60200,PSL,15,0.427700487,0
2465,N60200_dwi_mask_OF_prepped_RAS.nii.gz,N60200,RAS,16,0.536470163,0
2466,N60200_dwi_mask_OF_prepped_RIA.nii.gz,N60200,RIA,17,0.382700844,0
2467,N60200_dwi_mask_OF_prepped_RPI.nii.gz,N60200,RPI,18,0.220222995,0
2468,N60200_dwi_mask_OF_prepped_RSP.nii.gz,N60200,RSP,19,0.517211258,0
2469,N60200_dwi_mask_OF_prepped_SAL.nii.gz,N60200,SAL,20,0.669081174,0
2470,N60200_dwi_mask_OF_prepped_SLP.nii.gz,N60200,SLP,21,0.295157268,0
2471,N60200_dwi_mask_OF_prepped_SPR.nii.gz,N60200,SPR,22,0.493360982,0
2472,N60200_dwi_mask_OF_prepped_SRA.nii.gz,N60200,SRA,23,0.212257195,0
2473,N60219_dwi_mask_OF_prepped_AIL.nii.gz,N60219,AIL,0,0.351740792,1
2474,N60219_dwi_mask_OF_prepped_ALS.nii.gz,N60219,ALS,1,0.267539699,1
2475,N60219_dwi_mask_OF_prepped_ARI.nii.gz,N60219,ARI,2,0.868646698,1
2476,N60219_dwi_mask_OF_prepped_ASR.nii.gz,N60219,ASR,3,0.301491581,1
2477,N60219_dwi_mask_OF_prepped_IAR.nii.gz,N60219,IAR,4,0.373382142,1
2478,N60219_dwi_mask_OF_prepped_ILA.nii.gz,N60219,ILA,5,0.625072918,1
2479,N60219_dwi_mask_OF_prepped_IPL.nii.gz,N60219,IPL,6,0.430020195,1
2480,N60219_dwi_mask_OF_prepped_IRP.nii.gz,N60219,IRP,7,0.921312475,1
2481,N60219_dwi_mask_OF_prepped_LAI.nii.gz,N60219,LAI,8,0.214922485,1
2482,N60219_dwi_mask_OF_prepped_LIP.nii.gz,N60219,LIP,9,0.522011586,1
2483,N60219_dwi_mask_OF_prepped_LPS.nii.gz,N60219,LPS,10,0.380397609,1
2484,N60219_dwi_mask_OF_prepped_LSA.nii.gz,N60219,LSA,11,0.610712562,1
2485,N60219_dwi_mask_OF_prepped_PIR.nii.gz,N60219,PIR,12,0.235224899,1
2486,N60219_dwi_mask_OF_prepped_PLI.nii.gz,N60219,PLI,13,0.201605639,1
2487,N60219_dwi_mask_OF_prepped_PRS.nii.gz,N60219,PRS,14,0.03479081,1
2488,N60219_dwi_mask_OF_prepped_PSL.nii.gz,N60219,PSL,15,0.639653555,1
2489,N60219_dwi_mask_OF_prepped_RAS.nii.gz,N60219,RAS,16,0.980011774,1
2490,N60219_dwi_mask_OF_prepped_RIA.nii.gz,N60219,RIA,17,0.160962052,1
2491,N60219_dwi_mask_OF_prepped_RPI.nii.gz,N60219,RPI,18,0.760733526,1
2492,N60219_dwi_mask_OF_prepped_RSP.nii.gz,N60219,RSP,19,0.642448775,1
2493,N60219_dwi_mask_OF_prepped_SAL.nii.gz,N60219,SAL,20,0.126859347,1
2494,N60219_dwi_mask_OF_prepped_SLP.nii.gz,N60219,SLP,21,0.397042141,1
2495,N60219_dwi_mask_OF_prepped_SPR.nii.gz,N60219,SPR,22,0.106492077,1
2496,N60219_dwi_mask_OF_prepped_SRA.nii.gz,N60219,SRA,23,0.561068164,1
2497,N60221_dwi_mask_OF_prepped_AIL.nii.gz,N60221,AIL,0,0.426947617,0
2498,N60221_dwi_mask_OF_prepped_ALS.nii.gz,N60221,ALS,1,0.886006231,0
2499,N60221_dwi_mask_OF_prepped_ARI.nii.gz,N60221,ARI,2,0.205453565,0
2500,N60221_dwi_mask_OF_prepped_ASR.nii.gz,N60221,ASR,3,0.716859175,0
2501,N60221_dwi_mask_OF_prepped_IAR.nii.gz,N60221,IAR,4,0.221162679,0
2502,N60221_dwi_mask_OF_prepped_ILA.nii.gz,N60221,ILA,5,0.44845185,0
2503,N60221_dwi_mask_OF_prepped_IPL.nii.gz,N60221,IPL,6,0.400397195,0
2504,N60221_dwi_mask_OF_prepped_IRP.nii.gz,N60221,IRP,7,0.366196916,0
2505,N60221_dwi_mask_OF_prepped_LAI.nii.gz,N60221,LAI,8,0.642712124,0
2506,N60221_dwi_mask_OF_prepped_LIP.nii.gz,N60221,LIP,9,0.852198118,0
2507,N60221_dwi_mask_OF_prepped_LPS.nii.gz,N60221,LPS,10,0.905884399,0
2508,N60221_dwi_mask_OF_prepped_LSA.nii.gz,N60221,LSA,11,0.281198628,0
2509,N60221_dwi_mask_OF_prepped_PIR.nii.gz,N60221,PIR,12,0.375091292,0
2510,N60221_dwi_mask_OF_prepped_PLI.nii.gz,N60221,PLI,13,0.301005503,0
2511,N60221_dwi_mask_OF_prepped_PRS.nii.gz,N60221,PRS,14,0.618251031,0
2512,N60221_dwi_mask_OF_prepped_PSL.nii.gz,N60221,PSL,15,0.094645488,0
2513,N60221_dwi_mask_OF_prepped_RAS.nii.gz,N60221,RAS,16,0.597747493,0
2514,N60221_dwi_mask_OF_prepped_RIA.nii.gz,N60221,RIA,17,0.323352998,0
2515,N60221_dwi_mask_OF_prepped_RPI.nii.gz,N60221,RPI,18,0.142728538,0
2516,N60221_dwi_mask_OF_prepped_RSP.nii.gz,N60221,RSP,19,0.205150301,0
2517,N60221_dwi_mask_OF_prepped_SAL.nii.gz,N60221,SAL,20,0.006842169,0
2518,N60221_dwi_mask_OF_prepped_SLP.nii.gz,N60221,SLP,21,0.241566377,0
2519,N60221_dwi_mask_OF_prepped_SPR.nii.gz,N60221,SPR,22,0.237351861,0
2520,N60221_dwi_mask_OF_prepped_SRA.nii.gz,N60221,SRA,23,0.297327825,0
2521,N60223_dwi_mask_OF_prepped_AIL.nii.gz,N60223,AIL,0,0.835025161,0
2522,N60223_dwi_mask_OF_prepped_ALS.nii.gz,N60223,ALS,1,0.350518954,0
2523,N60223_dwi_mask_OF_prepped_ARI.nii.gz,N60223,ARI,2,0.791373944,0
2524,N60223_dwi_mask_OF_prepped_ASR.nii.gz,N60223,ASR,3,0.435587707,0
2525,N60223_dwi_mask_OF_prepped_IAR.nii.gz,N60223,IAR,4,0.846808388,0
2526,N60223_dwi_mask_OF_prepped_ILA.nii.gz,N60223,ILA,5,0.584352819,0
2527,N60223_dwi_mask_OF_prepped_IPL.nii.gz,N60223,IPL,6,0.986628677,0
2528,N60223_dwi_mask_OF_prepped_IRP.nii.gz,N60223,IRP,7,0.014055188,0
2529,N60223_dwi_mask_OF_prepped_LAI.nii.gz,N60223,LAI,8,0.779527332,0
2530,N60223_dwi_mask_OF_prepped_LIP.nii.gz,N60223,LIP,9,0.12203345,0
2531,N60223_dwi_mask_OF_prepped_LPS.nii.gz,N60223,LPS,10,0.239325287,0
